"label","Column1"
" химия "," Исследование взаимодействия компонентов инициирующей системы «Ферроцен - пероксид бензоила» методом теории функционала плотности С использованием теории функционала плотности исследовано взаимодействие между ферроценом и пероксидом бензоила Реагенты образуют комплекс с переносом заряда изучено строение и возможные реакции распада этого комплекса Показано что комплекс термодинамически стабилен однако он легко реагирует с мономером генерируя свободные радикалы Предложена наиболее вероятная схема образования комплексно связанных с ферроценом радикалов роста Объяснены некоторые экспериментальные данные касающиеся различного влияния ферроцена на полимеризацию стирола и метилметакрилата нициирующая система «ферроцен - пероксид бензоила» используется в радикальной полимеризации стирола и метилметакрилата В работах [1 2] показано что применение ферроцена (Ср2Ге) в сочетании с пероксидом бензоила (ПБ) приводит к заметному возрастанию начальной скорости полимеризации ^п) причем влияние ферроцена на Wп стирола выше чем на Wп метилметакрилата Действительно определенный в [2] порядок реакции полимеризации по ферроцену в случае стирола составил 2 55 а в случае метилметакрилата - 0 34 Повышение Wп связывают с возрастанием скорости инициирования поскольку ферроцен ускоряет распад ПБ [1] Известно что Ср2Ге и ПБ образуют комплекс с переносом заряда (КПЗ) стабильный в интервале температур от -20 до +20 °С [3] Полагают что при повышении температуры КПЗ распадается вследствие быстро протекающего одноэлектронного переноса согласно "
" химия "," Квантовохимическое исследование особенностей внутримолекулярной циклизации аллилоксиметильных катионов С использованием приближений МР2/6-31G(d p) МР4/6-311G+(fd p) //MP2/6-31G(d p) изучены особенности циклизации β-ненасыщенных алкоксикарбениевых ионов образующихся в условиях реакции Принса По результатам расчетов термохимических параметров этой реакции и данным строения переходных состояний и продуктов реакций показано что введение алкильных заместителей в βи γ-положение β-ненасыщенных алкоксикарбениевых ионов способствует образованию тетрагидрофуриловых карбокатионо Реакция Принса представляющая собой взаимодействие алкенов с альдегидами в присутствии кислотных катализаторов является удобным способом получения кислородсодержащих гетероциклов [1] В зависимости от условий ее проведения могут образовываться 1 3-диоксаны гидрированные пираны и гидрированные фураны [2 3] Несмотря на свою привлекательность возможности синтеза гидрированных фуранов по реакции Принса весьма ограничены В частности это взаимодействие удается осуществить только при использовании терминальных алкенов в неводных растворителях [4 5] "
" химия "," Определение рения в рудном сырье методом рентгенофлуоресцентного анализа Рассмотрены оптимальные условия сорбционного концентрирования перренат-ионов активированным углем Показана возможность определения рения в присутствии сопутствующих элементов Анализ геологических проб на рений является непростой задачей из-за его низких промышленных содержаний а также из-за наличия в рудах сопутствующих ему вольфрама и молибдена Достаточно полный обзор по методам определения рения в минеральном сырье приведен в работах [1-3] Так как рений неравномерно распределен по анализируемой пробе то его определение невозможно без предварительного концентрирования Сорбционное концентрирование перренат-ионов (Re(V) активированным углем (АУ) является одним из наиболее эффективных способов извлечения Re04~ из растворов с высоким содержанием солей цветных и других металлов Повышение чувствительности определения - не единственная и часто не главная причина использования концентрирования Применительно к методу рентгенофлуоресцентного анализа (РФА) концентрирование позволяет решить и снизить остроту проблемы получения градуировочных характеристик на однотипных матрицах [4] Целью данной работы было выяснить оптимальные условия сорбционного концентрирования перренат-ионов на активированном угле и разработать методику рентгенофлуоресцентного определения рения в рудном сырье "
" химия "," ОСОБЕННОСТИ ПОЛУЧЕНИЯ ГАЗОЧУВСТВИТЕЛЬНЫХ ПЛЕНОК SIO2(SnO2) ЛЕГИРОВАННЫХ СЕРЕБРОМ ица барьерной зоны и начинается резкое нарушение ионного состава водносолевой системы Содержание нитратов не превышает 0 002 моль/л и имеет достаточно равномерное распределение При этом четко выделяется зона где отмечен резкий рост концентраций N03 (до 0 08 моль/л) Этот район отбора проб (мыс Петрушино) совпадает с выделенной областью геохимического барьера Осенью при снижении интенсивности фотосинтеза для Таганрогского залива характерен процесс накопления фосфатов Диапазон измеренных концентраций фосфатов -от 0 14 мг/л до 0 17 мг/л; общего фосфора - от 0 046 мг/л до 0 056 мг/л Предполагаем что существует зона резкого увеличения содержания фосфатов и она совпадает с отмеченными ранее зонами роста концентраций нитратов и нитритов и связана с наличием геохимического барьера Оксид олова (IV) является основным материалом для газочувствительных слоев химических сенсоров газа Известны различные методы получения пленок: золь-гельная технология вакуумная соконденсация мономера и металла соконден-сация аэрозолей из газовой фазы Химические методы к которым относится золь их можно варьировать химический состав пленок в широких предела "
" химия "," электронное строение активных центров полимеризации диенов на каталитической системе циглера-НАТТА TiCl4/AlR3 Методами квантовой химии изучено влияние электронного строения активных центров каталитической системы Циглера-Натта на их реакционную способность на примере TiCl4/AlR3 На основании полученных результатов построена более совершенная модель активных центров Эффективными катализаторами полимеризации многих мономеров в том числе олефинов и диенов являются разнообразные простые и комплексные металлоорганические соединения Многие из таких катализаторов характеризуются сильными стереорегулирующими свойствами К наиболее изученным из них относятся катализаторы Циглера-Натта [1 2] которые образуются при взаимодействии солей переходных металлов с алкилами гидридами или алкилгидридами металлов в инертной атмосфере Разнообразные системы циглеров-ского типа нашли широкое применение в промышленности для получения полиэтилена полипропилена цис- и транс-полимеров изопрена и бутадиена 1 2-полибутадиена и многих новых видов сополимеров недоступных для получения ранее известными методами Ионно-координационная полимеризация диенов на каталитических системах Циглера-Натта применяется сегодня для получения каучуков с заданной микроструктурой "
" химия "," Фотостабильность ряда замещенных кумаринов при действии излучения газоразрядной эксилампы Исследована фотостабильность пяти новых замещенных кумаринов Определены квантовые выходы фотораспада соединений в их этанольных и водно-этанольных растворах Наиболее стабильными соединениями в водно-этанольных растворах являются 4 -метил-3 4-циклогептилпсорален и 8-метоксипсорален В этанольных растворах все исследуемые соединения достаточно фотостабильны Кумарины в частности псоралены (фурокума-рины) находят широкое применение в различных областях Так например многие кумарины обладают интенсивной флуоресценцией что используется для создания флуоресцентных меток [1-3] оптических отбеливателей [3] лазерно-активных сред [1 3] и органических светодиодов [1-4] Также распространенно применение псораленов в качестве основы для приготовления лекарственных препаратов в медицине например как антиоксидантов [4] обнаружена их биологическая активность позволяющая их использовать как антикоагулянты [1] и при фотохимиотерапии ряда заболеваний (псориаз микоз) [5] Наиболее распространена ПУФА-тера-пия [6 7] (Псорален (П) + Ультрафиолет (УФ) А-диапазона (320 400 нм) ) дерматозов [8] и фото-динамическая терапия опухолей [9-11] "
" химия "," Влияние модифицирования катионами на адсорбционные свойства клиноптилолита Целью нашей работы являлось исследование влияния модифицирования катионами на адсорбционные свойства цеолитов Вангинского месторождения состоящего в основном из клиноптилолита дифицирование цеолитсодержащих образцов (размер зерна — 0 1 мм) проводилось статическим методом Приготовленные образцы массой 2 г помещались в колбы и заливались одномолярными растворами хлоридов щелочных металлов Время взаимодействия кристаллов с раствором составляло 24 часа Затем приготовленные растворы сливались а исследуемые образцы промывались дистиллированной водой и высушивались на фильтровальной бумаге Для оценки содержания катионов в модифицированных образцах нами был проведен количественный атомный поэлементный анализ на спектрографе СТЭ-1 с точностью 0 12% результаты которого приведены в табл 1 Расчетная ошибка приведённых результатов во всех трех таблицах не превышает 17% "
" химия "," Исследование процесса получения поликатионной соли альгиновой кислоты Определены условия осаждения альгиновой кислоты позволяющие получать полисахариды с различным содержанием кальция Изучен макроэлементный состав полисахаридов полученных при разных условиях осаждения Показано что внесение карбонатов калия и магния при соотношении 1 0: 1 64 обеспечивает соотношение катионов калия и магния в поликатионной соли 1: 2 Исследованы вязкостные свойства альгинатов с различным катионным составом Показано что наибольшей вязкостью обладают растворы поликатионной соли альгиновой кислоты по сравнению с альгинатом натрия и альгинатом натрия-кальция С целью расширения ассортимента биологически активных добавок направленных на предупреждение заболеваний связанных с дефицитом калия и магния нами были исследованы условия получения новой соли альгиновой кислоты молекула которой одновременно включает в себя три элемента (калий магний кальций) В организме существует определённый ионный баланс между ионами калия натрия кальция и магния Эти катионы влияют на состояние капилляров и возбудимость нервных и мышечных клеток (McDowell 1992) Уменьшение в диете натрия и увеличение калия ведет к понижению кровяного давления снижает риск развития сердечно-сосудистых заболеваний (McDowell 1992) "
" химия "," Использование электролиза под давлением кислорода для очистки анилинсодержащих сточных вод разработка способов и методов позволяющих исключить проникновение отходов в водоемов представляют анилинсодержащие сточные воды Анилин широко используется в химической промышленности как главный материал для производства уре производстве красителей и пигментов Большое количество анилина применяется также в качестве промежуточного соединения в производстве полимеров Более чем 0 6 миллиона килограммов анилина в год выбрасывается в окружающую среду главным образом как компонент сточных вод Исходя из этого представляет большой практический интерес разработка эффективного технологического процесса очистки анилинсодержащих сточных вод В качестве материала для электрода нами был использован графит Содержание анилина и промежуточных соединений определяли методом газожидкостной хроматографии Концентрации ионов аммония и нитрат-ионов определяли с использованием ионселективных электродов на иономере Количество образовавшегося диоксида углерода определяли по поглощению его раствором гидроксида бария "
" химия "," Исследование особенностей поглощения водорода сталью 12х12м1бфр при электролитическом плазменном и высокотемпературном под давлением способах насыщения Методом термостимулированного газовыделения изучены особенности накопления водорода в образцах нержавеющей фер-ритной стали 12Х12M1БФР при насыщении из водного раствора (электролитический способ) из водородной плазмы (плазменное насыщение) и из газовой среды (метод Сивертса) Анализ температурных зависимостей выделения водорода показал что в зависимости от способа насыщения в существенно различном порядке происходит заполнение водородных ловушек Дана возможная идентификация типов ловушек характерных для исследованных интервалов температур Исследование накопления водорода и его выхода из металлов является актуальным для таких сфер науки и технологии как ядерная энергетика (повышение безопасности ядерных реакторов) водородная энергетика (создание контейнеров для хранения и транспортировки водорода) термоядерная энергетика (первая стенка термоядерных реакторов) и т д Механизмы проникновения водорода в металлы существенным образом зависят от условий его внедрения (как в частности показано в настоящей статье) то есть от условий эксплуатации материала Поэтому целью данной статьи является исследование проникновения водорода в сталь из разных агрегатных состояний вещества то есть в условиях жидкого (электролитическое насыщение) плазменного (насыщение из плазмы) и газового (метод Сивертса) окружения Такая постановка задачи позволит более детально изучить процесс проникновения водорода в металлы "
" химия "," Квантовохимическое моделирование фуллеренильных радикалов СnH (n = 20 36 50 60 70) Одним из простейших методов функционализа-ции фуллеренов является реакция гидрирования [1] Восстановление фуллеренов представляет большой интерес не только с точки зрения получения новых производных фуллеренов но и в аспекте их использования для хранения водорода [2] В настоящее время разными способами получены гидриды фуллеренов С60Нх и С70Ну (х = 2 4 6 18 36 38 42 46; у = 2 4 18 36 38 40 42 44) и их некоторые дейте -рированные аналоги например С60Б36 и С70Б36 [1] калориметрическим методом оценена энтальпия образования связей С-Н в С60Н36 [3] изучены спектры фотолюминесценции С60Н36 [4] проведены масс-спектрометрические исследования ионов гидропроизводных азафуллеренов [5] намечены перспективы использования фуллеренов и нанотрубок в качестве аккумуляторов водорода [6 7] Закономерности протекания реакции гидрирования фуллерена С60 а также стабильность и строение гидридов фуллеренов были изучены с применением квантовохимических методов исследования Например методами АМ1 и В3ЬУР/6-3Ш* была изучена термодинамическая устойчивость изомеров разного строения гидрида фуллерена С60Н36 [8] Полуэмпирическим методом ШВО выполнено исследование электронной структуры молекул С60 и С60Нх (х = 1-12) и установлено что с повышением точечной группы симметрии изомеров С60Нх увеличивается их устойчивость [9] В [10 11] с использованием метода РВЕ/32 оценены вероятности образования 1 2- и 1 4-изомеров С60Н2 а в работах [12 13] с применением индексов кривизны проведен анализ реакционной способности С60 и С70 в реакциях радикального присоединения атомов водорода "
" химия "," Окисление н-С5-С8 углеводородов и циклогексана в реакторе с барьерным разрядом Ч 2 Моделирование реакции окисления циклогексана Определение соответствия или подобия экспериментальных и расчетных ЯМР  Н спектров осуществлялось с помощью корреляционного анализа данных содержания характеристических протонов (табл 4) Получено удовлетворительное совпадение расчетных и экспериментальных спектров образцов Коэффициент корреляции составляет для НПССФ 0 98; а для НПСдЦВДФ - 0 96 Таким образом на примере НПС полученных из высококипящих фракций ЖПП прямогонных бензинов установлена возможность идентификации их структуры с помощью сочетания модельных и расчетных спектров ЯМР  Н Результаты данных исследований имеют практическое значение поскольку позволят более точно прогнозировать химические свойства НПС и возможности их дальнейшей модификации "
" химия "," Оценка реакционной способности фуллеренов методами квантовой химии Теоретические методы исследования занимают особое место в химии фуллеренов Отчасти это связано с тем что первые работы посвященные изучению этого класса соединений были по существу прогнозом устойчивости и возможности существования полиэдрических молекул построенных из углерода Оценка реакционной способности фуллеренов на основе анализа молекулярных орбиталей Оценка реакционной способности фуллеренов по индексам реакционной способности связанным со строением молекул фуллеренов (длины связей углы пирамидальности кривизна) Квантовохимические расчеты термодинамических и кинетических параметров реакций с участием фуллеренов "
"",""
" биология "," Современное состояние тралового промысла минтая в Охотском море запасов минтая может оказывать промысел если он ведется на недостаточном селективном уровне (Трещев 1974) Как показали исследования проводившиеся на некоторых видах рыб в частности на балтийской сельди (Шевцов 1977) и минтае (Шевченко 2004) селективный уровень тралового промысла в значительной мере определяет формирование размерно-возрастного состава промыслового стада объекта В период 1998-2001 гг был предпринят ряд мер для повышения селективного уровня специализированного промысла минтая на Дальнем Востоке: это увеличение минимального размера ячеи в зависимости от материала тралового мешка до 100-110 мм и обязательное использование селективной вставки с квадратным расположением ячей Кроме того регламентирована длина поясов на траловом мешке и посадка сетного полотна на топенанты с таким расчетом чтобы обеспечивалось раскрытие ячей с коэффициентами 0 50/0 87 (Руководство 1988) С января 2001 г минимальный промысловый размер минтая увеличен с 30 до 35 см с одновременным увеличением допустимого прилова минтая непромысловой длины с 8 до 20 % Предполагалось что указанные меры положительно повлияют на рациональное использование запасов минтая в целом и минтая Охотского моря в частности "
" биология "," Эпизоотологический мониторинг гриппа домашней и дикой птицы на территории Свердловской области Актуальность и практическая значимость проблемы гриппа птиц диктуют необходимость широкого подхода к эпизоотологическому мониторингу что позволит предвидеть тенденции и закономерности развития эпизоотического процесса разрабатывать научно-обоснованные программы ликвидации и не допускать распространения этого заболевания ставляет существенных затруднений так как болезнь протекает с характерными симптомами До недавнего времени считалось что вирус гриппа Н5Ы1 не передаётся человеку Однако способность данного вируса к мутации обусловила возможность передачи этой вирусной инфекции от больной птицы к человеку Подобные случаи регистрировались в ряде азиатских стран (Китай Индонезия) Поэтому по мнению многих учёных существует опасность развития пандемии гриппа птиц [1] "
" биология "," Симметрия кораллового полипа и ее значение для классификации Anthozoa Сравнительное изучение симметрии различных групп кораллов позволяет сделать вывод об их исходной билатеральности Симметрийное разнообразие полипов необходимо учитывать в таксономических классификациях на всех уровнях (начиная с видового) В отличие от чрезвычайной изменчивости внешнего вица кораллов в пространственной организации их внутренних органов исследователи издавна отмечают достаточно строгую упорядоченность исследуя которую возможно восстанавливать ход онто- и филогенетических преобразований класса Anthozoa и различать отдельные таксоны За первооснову при таком подходе принимаются законы симметрии — одного из немногих фундаментальных свойств материи отражающих в частности формирование структуры биологического пространства и взаимосвязей составляющих его частей В соответствии с универсальным принципом П Кюри можно считать что симметрия кораллового полипа запрограммированная в его генотипе и симметрия внешней среды при взаимодействии образуют фенотип сохраняющий только совпадающие элементы К примеру у большинства видов одиночных склерактиний Eupsammia септальный аппарат совершенно однотипен (96 септ) но миоценовые виды были крупнее современных Напротив полипы Caryophyllia в ходе филогенеза начиная с юры увеличивались в размерах и у них прогрессивно возрастало количество септ В ходе исследования симметрии обнаружилась повторяемость (метамерия) не только отдельных признаков (расположения скелетных структур мезентериев сифоноглифов и др ) но и способов (модусов) их изменений По мере накопления фактов оценка таксономического значения симметрии кораллов претерпела значительные изменения Если первые исследователи считали что подклассы Anthozoa отличаются основным планом строения и подразделили их на Tetracorallia Hex-acorallia и Octocorallia то позже появились как будто веские доказательства приспособительного значения симметрии в расположении мезентерий и септ "
" биология "," Внутривидовая дифференциация яблони Недзвецкого таксономическое родство и различие с другими декоративными яблонями В связи с сокращением естественного ареала и численности популяций яблони сибирской (ягодной) (Malus baccata (L ) Borkh ) на юго-востоке Сибири и яблони Недзвецкого (Malus niedzwetzkyana Dieck ) в горах Тянь-Шаня особый интерес представляет изучение данных видов интродуциро-ванных на Урале Систематика рода Malus затруднена из-за внутривидовых вариаций Род яблоня объединяет 50 видов растущих в основном в Северном полушарии Основным видом яблони распространённым на нашей планете является яблоня домашняя (Malus domestica) имеющая сложное гибридное происхождение и огромное количество сортов и форм На Урале повсеместно в озеленительных посадках преобладает яблоня сибирская После интродукционных работ в Саду лечебных культур преподавателями кафедры ботаники и дендрологии З А Ритво и Л И Вигоровым в нашем городе появились внутривидовые формы яблони Недзвецкого полученные от свободного опыления Вид назван в честь ботаника В Е Недзвецкого собравшего плоды этой "
" биология "," Тестирование in vitro регуляторной активности нового стимулятора роста из торфа Протестирована биологическая активность препарата ТТС полученного из торфа Показано значительное ускорение развития in vitro побегов и корней люцерны (Medicago varia) Определены эффективные концентрации(0 51 мл/л) для использования ТТС в качестве стимулятора микроклонального размножения в биотехнологии люцерны Для определения биологической активности новых препаратов используется культура растительных тканей Методы дифференцированного тестирования in vitro разрабатываются биотехнологами Сибирского НИИ кормов и Института биологических проблем криолитозоны [4 5] Перспективным тест-объектом для определения характера регуляторной активности являются стеблевые узлы люцерны (Medicago varia Mart ) Включая изучаемые препараты в состав питательной среды и заменяя ими стандартные фитогормоны по направлению и скорости морфогенеза можно убедиться в наличии или отсутствии биологической активности "
" биология "," К систематике ряда ламинариевых водорослей (Laminariales Phaeophyceae) из российской акватории Тихого океана Бурые морские водоросли из порядка Laminariales широко распространены в холодных и умеренных водах Северной Пацифики В российской акватории Тихого океана эти водоросли являются одним из важнейших морских биоресурсов поэтому знание их систематики не только представляет чисто академический интерес но и имеет практическую значимость для правильной оценки природных запасов отдельных промысловых видов ламинариевых и обоснованных рекомендаций по их добыче К настоящему времени систематику водорослей порядка Laminariales несмотря на многочисленные исследования пока нельзя признать хорошо изученной Неоднозначность трактовок таксонов ламинариевых водорослей расхождение в оценке их объема и ареала учеными разных стран вызвали необходимость разрешения этих проблем с применением современных методов генетического анализа дающих более точные и объективные характеристики видов чем изменчивые морфологические признаки В последнее время систематика и филогения представителей этого порядка являются предметом активных исследований с использованием молекулярно-генетических методов (Druehl et al 1997; Boo et al 1999; Yotsukura et al 1999 2001 2002 2006; Kawai Sasaki 2000; Draisma et al 2001; Yoon et al 2001; Lane et al 2006 2007; Sasaki Kawai 2007; McDevit Saunders 2009; и др ) Среди большого числа публикаций последних лет по генетике водорослей особенно необходимо отметить работу канадских фиколо-гов (Lane et al 2006) которая привела к принципиальному пересмотру систематики порядка Laminariales Авторы объединили разрозненные работы по филогении ламинариевых водорослей Мирового океана что позволило им базируясь на данных молекулярно-генетических анализов прийти к обоснованным таксономическим выводам и внести кардинальные изменения в систематику ламинариевых "
" биология "," Половое созревание минтая в северной части Охотского моря и обоснование минимального промыслового размера Изучена динамика полового созревания минтая в зависимости от длины и возраста в двух центрах воспроизводства в Охотском море у западной Камчатки и в североцентральной части моря за 19841988 гг Выявлена половая межгодовая и географическая изменчивость темпов полового созревания На основе динамики биомассы поколения с возрастом и скорости созревания предложено увеличить минимальный промысловый размер (МПР) до 37 см вместо 32 см в Правилах рыболовства При этом предлагается увеличить прилов минтая менее 37 см до 1620 % (в Правилах 8 %) в зависимости от численности пополнения и общего состояния запасов Вылов неполовозрелого минтая при внедрении рекомендуемых изменений уменьшится в 1 5 раза по сравнению с ограничениями в действующих Правилах рыболовства Но при этом существенно увеличится средняя масса минтая доля самок в уловах а следовательно выход икры и филе Из каждого траления брали пробу на размерно-половой состав в объёме 300 экз за сезон исследовалось по 20-30 тыс экз Стадии зрелости определялись по шкале составленной в лаборатории ресурсов дальневосточных морей ТИНРО-центра причем особое внимание обращали на диагностику неполовозрелых рыб которая облегчалась тем что все материалы собирались в период нереста К неполовозрелым особям относили самок у которых парные гонады были в виде стекловидных плотных образований телесного или бледно-желтого и слабо-оранжевого цвета с тонкими слабо развитыми кровеносными сосудами длиной 10-15 % полости тела Гонады неполовозрелых самцов в виде тонкого бахромчатого шнура вдоль позвоночника грязно-серого или коричневатого цвета Кровеносные сосуды в большинстве случаев не просматриваются Гонады при переходе к II стадии зрелости хорошо отличаются от гонад особей II стадии "
